2016-07-07 18:36:35,861 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:36:35,862 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/main/resources
2016-07-07 18:36:35,863 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:36:35,863 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/test/resources
2016-07-07 18:37:08,340 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:08,367 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/main/resources
2016-07-07 18:37:08,369 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:08,369 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/test/resources
2016-07-07 18:37:13,961 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:13,961 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/main/resources
2016-07-07 18:37:13,962 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:13,962 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/test/resources
2016-07-07 18:37:26,077 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:26,078 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/main/resources
2016-07-07 18:37:26,082 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:37:26,083 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/test/resources
2016-07-07 18:38:14,239 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-07-07 18:38:14,239 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/senthilkumar/Documents/workspace/Java8/Java8Tutorial/src/main/resources
